,data_id,message_id,date,text,tweet_lang,place,photo_url,geometry,source
2628,2629,1333781811483340800,2020-12-01 14:35:38+00:00,"Just posted a photo @ London, Unιted Kingdom https://t.co/BjPKvgNmx8",en,na,na,POINT (-0.07939436 51.47496745),random
2629,2630,1304164418184339457,2020-09-10 21:06:42+00:00,@anna_golf13 great alignments earlier today @hertfordshiregolf @england.golf @berkhamstedschools @instagram #indtagram #golf @ Little Hay Golf https://t.co/iIZlxeaxPP,en,na,na,POINT (-0.52133814 51.73547553),random
2630,2631,1340606865470873611,2020-12-20 10:35:58+00:00,"@geckograham @teenjenkins1 @UberFacts Oh yeah, gallons are different in the UK. 😀    🎣",en,na,na,"POLYGON ((-0.510365 51.286702, -0.510365 51.691824, 0.334043 51.691824, 0.334043 51.286702, -0.510365 51.286702))",random
2631,2632,1356191361075130372,2021-02-01 10:43:11+00:00,"30mm Carrara Quartz fitted before Xmas. Stunning OG profile really sets this kitchen off 🙃✔️
 For a free quote:
☎️01923223859
📞07432065334 
📧Info@mosdesigns.co.uk  @HowdensJoinery @WrenKitchens @BandQ @IKEAUK @Wickes @MagnetUK https://t.co/8jTy5edbvt",en,na,na,"POLYGON ((-0.444459 51.632236, -0.444459 51.703921, -0.340092 51.703921, -0.340092 51.632236, -0.444459 51.632236))",random
2632,2633,1302248413086584834,2020-09-05 14:13:10+00:00,What a beautiful track this is. Thankyou to my sister @earthwaysyoga for sharing this track and celestial communication with me. A lovely class and tea after barnetthillhotel wow what a wonderful place that is. Alexa… https://t.co/mvXCfQv2xd,en,na,na,POINT (-0.54156281 51.20149469),random
2633,2634,1570144596516130817,2022-09-14 20:16:58,"Florence | Structure Fire reported at E 79th St / Crocker St

https://t.co/JDuv98oP7p
#lafd #lafdalert",en,"Los Angeles, CA",,POINT (-118.26834 33.968208),cali_fire
2634,2635,1302242758808215552,2020-09-05 13:50:42+00:00,Monthly subscription for taking coffee at @Pret! Sound good https://t.co/77PK8oD4Gx,en,na,na,"POLYGON ((-0.187894 51.483718, -0.187894 51.516466, -0.109978 51.516466, -0.109978 51.483718, -0.187894 51.483718))",random
2635,2636,1508250142427652099,2022-03-28 01:10:30,"@inminivanhell I can’t imagine how people are not fired and/or in jail at this point,  As a dad, I’d be in jail for putting the husband’s video camera in one of his bodily orifices.",en,"Orange, CA",,"POLYGON ((-117.904717 33.77319, -117.904717 33.847128, -117.743381 33.847128, -117.743381 33.77319, -117.904717 33.77319))",cali_fire
2636,2637,1356214926973554690,2021-02-01 12:16:50+00:00,Just posted a photo @ Surrey Hills AONB https://t.co/dR1jcmSI8q,en,na,na,POINT (-0.5 51.2),random
2637,2638,1333822048477569025,2020-12-01 17:15:32+00:00,@TacheThe Luckily they don’t play it on @ClassicFM 👍,en,na,na,"POLYGON ((-0.325634 51.29649, -0.325634 51.324198, -0.278763 51.324198, -0.278763 51.29649, -0.325634 51.29649))",random
2638,2639,1322854749092401154,2020-11-01 10:55:24+00:00,I'm at @RyansN16 https://t.co/XnmrxjdiNw,en,na,na,POINT (-0.08286384 51.56126361),random
2639,2640,1537227886209314817,2022-06-16 00:17:43,"Crews are already clearing debris from the fire last night in Natomas. https://t.co/7gGJmUAGnW

Photo courtesy JD Printing https://t.co/oM0cgmghvF",en,"Sacramento, CA",http://pbs.twimg.com/media/FVVUnW7UEAALz2v.jpg,"POLYGON ((-121.576613 38.43792, -121.576613 38.685524, -121.362715 38.685524, -121.362715 38.43792, -121.576613 38.43792))",cali_fire
2640,2641,1333862882442874880,2020-12-01 19:57:47+00:00,@princessmacd Yeah coz I'd hate anyone to think that was the way I usually am but I was in a mad rush & was a twat to the wrong people coz I got pulled up on it. Had to beg forgiveness. It's my own fault but I'm sadistic & like bearing myself up xx,en,na,na,"POLYGON ((-0.230949 51.21315, -0.230949 51.268978, -0.130394 51.268978, -0.130394 51.21315, -0.230949 51.21315))",random
2641,2642,1311586801828737031,2020-10-01 08:40:36+00:00,Excellent way of posing a difficult question!,en,na,na,"POLYGON ((-0.619506 51.205293, -0.619506 51.267548, -0.520729 51.267548, -0.520729 51.205293, -0.619506 51.205293))",random
2642,2643,1356150638900600837,2021-02-01 08:01:23+00:00,@xvshii They’re finished,en,na,na,"POLYGON ((-0.351597 51.491866, -0.351597 51.537638, -0.243263 51.537638, -0.243263 51.491866, -0.351597 51.491866))",random
2643,2644,1323366548929712128,2020-11-02 20:49:06+00:00,@isellcrafts You're welcome 🙂,en,na,na,"POLYGON ((0.412088 51.506403, 0.412088 51.545935, 0.478514 51.545935, 0.478514 51.506403, 0.412088 51.506403))",random
2644,2645,1323375637038538758,2020-11-02 21:25:13+00:00,@yungblud what do you think of my hair https://t.co/RHOwPnAOSk,en,na,na,"POLYGON ((-0.100615 51.681067, -0.100615 51.755575, -0.010847 51.755575, -0.010847 51.681067, -0.100615 51.681067))",random
2645,2646,1356210320612749312,2021-02-01 11:58:32+00:00,@AashBailoor I assume he's a left back? Are we linked?,en,na,na,"POLYGON ((0.252097 51.597898, 0.252097 51.645571, 0.364782 51.645571, 0.364782 51.597898, 0.252097 51.597898))",random
2646,2647,1323344412328497152,2020-11-02 19:21:09+00:00,FUCK OFF !,en,na,na,"POLYGON ((-0.230949 51.21315, -0.230949 51.268978, -0.130394 51.268978, -0.130394 51.21315, -0.230949 51.21315))",random
2647,2648,1302337082799591424,2020-09-05 20:05:31+00:00,@aaron09952335 @PakoMabe @EinoMarklund @jamanoor04 @MacckkUTD This isn’t fifa mate...,en,na,na,"POLYGON ((-0.592372 51.749559, -0.592372 51.773411, -0.538989 51.773411, -0.538989 51.749559, -0.592372 51.749559))",random
2648,2649,1333828629105664001,2020-12-01 17:41:41+00:00,@PeterStefanovi2 @piersmorgan He’s a 1st class C.NT no other words to describe him,en,na,na,"POLYGON ((0.377224 51.170643, 0.377224 51.188737, 0.401473 51.188737, 0.401473 51.170643, 0.377224 51.170643))",random
2649,2650,1356265199548968966,2021-02-01 15:36:36+00:00,"@YourAnonCentral @marylandmarky Shocking, a legal system that has desensitized its public.",en,na,na,"POLYGON ((0.058517 51.740664, 0.058517 51.795864, 0.154957 51.795864, 0.154957 51.740664, 0.058517 51.740664))",random
2650,2651,1323353795221430278,2020-11-02 19:58:26+00:00,@mrjakedwood Succession is bloody,en,na,na,"POLYGON ((-0.619506 51.205293, -0.619506 51.267548, -0.520729 51.267548, -0.520729 51.205293, -0.619506 51.205293))",random
2651,2652,1512450008603234305,2022-04-08 15:19:16,"Firefighters put their bodies & lives between our families & catastrophe every time we need them. As a result, they’re 68% more likely to die of cancer than the general public. They’re 50% more likely to suffer from mental health disorders caused by trauma. 

Fair. Contract. Now.",en,"San Diego, CA",,"POLYGON ((-117.282538 32.53962, -117.282538 33.080404, -116.92744 33.080404, -116.92744 32.53962, -117.282538 32.53962))",cali_fire
2652,2653,1323028998461554689,2020-11-01 22:27:48+00:00,@freddiesayers There seems a vacancy for an opposition party - good luck,en,na,na,"POLYGON ((-0.110331 51.261343, -0.110331 51.322055, -0.037575 51.322055, -0.037575 51.261343, -0.110331 51.261343))",random
2653,2654,1322969549877268495,2020-11-01 18:31:34+00:00,@KirstieMAllsopp 💯 (from a mum and a teacher),en,na,na,"POLYGON ((-0.632939 51.283513, -0.632939 51.349531, -0.464732 51.349531, -0.464732 51.283513, -0.632939 51.283513))",random
2654,2655,1497367147139395588,2022-02-26 00:25:22,"The City is taking additional action to protect San Diegans from gun violence. In partnership with @CityAttorneySD, we’re proud to sponsor #AB2239 by @BMaienschein which will help further ensure that firearms do not end up in the wrong hands. Learn more ⬇️",en,"San Diego, CA",,"POLYGON ((-117.282538 32.53962, -117.282538 33.080404, -116.92744 33.080404, -116.92744 32.53962, -117.282538 32.53962))",cali_fire
2655,2656,1322982095623462913,2020-11-01 19:21:26+00:00,Just won todays internet,en,na,na,"POLYGON ((-0.463277 51.641935, -0.463277 51.660206, -0.426867 51.660206, -0.426867 51.641935, -0.463277 51.641935))",random
2656,2657,1302367474193780739,2020-09-05 22:06:17+00:00,@Jenna_x44 About bloody time 😂,en,na,na,"POLYGON ((-0.230949 51.21315, -0.230949 51.268978, -0.130394 51.268978, -0.130394 51.21315, -0.230949 51.21315))",random
2657,2658,1325563227892224002,2020-11-08 22:17:55+00:00,"@ndutton13 Currently 8-0 in Survivor...... this is going to be it, isn’t it.",en,na,na,"POLYGON ((-0.033364 51.749617, -0.033364 51.780631, 0.012116 51.780631, 0.012116 51.749617, -0.033364 51.749617))",random
2658,2659,1529628881812086784,2022-05-26 01:01:59,"@pattonoswalt Fire officials watching the news all over Texas are spitting out their beverages right now saying ""One door, a school..what?!""",en,"El Cajon, CA",,"POLYGON ((-117.009833 32.767506, -117.009833 32.831001, -116.894872 32.831001, -116.894872 32.767506, -117.009833 32.767506))",cali_fire
2659,2660,1333789769432633345,2020-12-01 15:07:16+00:00,"The Great British Racing Drivers gallery reopens 3rd Dec. 121 new portraits of Britain’s icon & inspirational racing drivers past, present and future #gbracingdrivers #portraitphotography Admission inc your Experience ticket. Book online @SilverstoneExp with 20%off !",en,na,na,"POLYGON ((-0.304758 51.308464, -0.304758 51.381086, -0.217073 51.381086, -0.217073 51.308464, -0.304758 51.308464))",random
2660,2661,1571990202889162753,2022-09-19 22:30:45,"Hyde Park | Structure Fire reported at W Hyde Park Bl / Brynhurst Ave

https://t.co/IU7WFfvMdw
via @LAIT911",da,"Los Angeles, CA",,POINT (-118.33392 33.981143),cali_fire
2661,2662,1314916542459580416,2020-10-10 13:11:48+00:00,Second isn't so bad when you have teas like this. Mom to Hollie GK. Donkey for Pricey. #purplefamily #happyhockeyplayers @SevenoaksHC https://t.co/CxCbr0pDJ2,en,na,na,"POLYGON ((0.143499 51.251336, 0.143499 51.306096, 0.228904 51.306096, 0.228904 51.251336, 0.143499 51.251336))",random
2662,2663,1311455964621668352,2020-10-01 00:00:42+00:00,"01:00 BST: temperature 13.1°C, humidity 99%, wind S 0.9 mph ave, 4.5 mph gust, rain 0.1 mm/hr, pressure 999.8 hPa falling slowly https://t.co/7WLK6cD7ue",en,na,na,POINT (-0.251 51.365),random
2663,2664,1322830745010905088,2020-11-01 09:20:01+00:00,@LairdMichael3 Not really same crap different label.,en,na,na,"POLYGON ((-0.444459 51.632236, -0.444459 51.703921, -0.340092 51.703921, -0.340092 51.632236, -0.444459 51.632236))",random
2664,2665,1322832547542372352,2020-11-01 09:27:11+00:00,"""Butternut squash"" in #Snodland #UnitedKingdom https://t.co/VtrsuDcVno #foodwaste #free",en,na,na,POINT (0.42988 51.3293),random
2665,2666,1333570348428775426,2020-12-01 00:35:22+00:00,@JewishConnectiv https://t.co/EpAj700hzK Ashkenazi Jewish nurse,en,na,na,"POLYGON ((0.377224 51.170643, 0.377224 51.188737, 0.401473 51.188737, 0.401473 51.170643, 0.377224 51.170643))",random
2666,2667,1323377610555088896,2020-11-02 21:33:04+00:00,@Zack3O12 So Undercover?,en,na,na,"POLYGON ((-0.632939 51.283513, -0.632939 51.349531, -0.464732 51.349531, -0.464732 51.283513, -0.632939 51.283513))",random
2667,2668,1322866163546791953,2020-11-01 11:40:45+00:00,@Mu_Ri_Elle Innocent intimate suppers with the neighbour he is absolutely not having an affair with?,en,na,na,"POLYGON ((-0.304758 51.308464, -0.304758 51.381086, -0.217073 51.381086, -0.217073 51.308464, -0.304758 51.308464))",random
2668,2669,1566864400312545281,2022-09-05 19:02:38,@lindyli They are finally pushing back against everyone in power. Good job! Hold every politicians feet to the fire… https://t.co/3la0xunaLn,en,"Bakersfield, CA",,"POLYGON ((-119.172179 35.255821, -118.878147 35.255821, -118.878147 35.4379816, -119.172179 35.4379816, -119.172179 35.255821))",cali_fire
2669,2670,1301236099331874819,2020-09-02 19:10:36+00:00,This is my favourite picture of all time. LOOK AT THOSE SMILES!,en,na,na,"POLYGON ((-0.292579 51.555179, -0.292579 51.66859, -0.12921 51.66859, -0.12921 51.555179, -0.292579 51.555179))",random
2670,2671,1333869546109886466,2020-12-01 20:24:16+00:00,@FootballManager fix your game 😡😡😡 https://t.co/mH2n7MXwbx,en,na,na,"POLYGON ((0.374358 51.590543, 0.374358 51.648688, 0.447683 51.648688, 0.447683 51.590543, 0.374358 51.590543))",random
2671,2672,1323004564879118336,2020-11-01 20:50:43+00:00,@StokePark probably the best food we have ever had thank you to all at humpfrys https://t.co/dfIUuUY6hJ,en,na,na,"POLYGON ((-0.604673 51.535412, -0.604673 51.535412, -0.604673 51.535412, -0.604673 51.535412, -0.604673 51.535412))",random
2672,2673,1567393512416768007,2022-09-07 06:05:08,"#FairviewFire So the sheriffs are letting “media” people up Gibbel road with no PPE
But yet they don’t let me go up to bring down a injured horse and her foal along with some dogs on a property that was hit hard yesterday but cleared of fire today. https://t.co/hdMqu9Q6u7",en,"Hemet, CA","http://pbs.twimg.com/media/FcCAFmYacAAh4Df.jpg,http://pbs.twimg.com/media/FcCAFmVaQAA3ac-.jpg,http://pbs.twimg.com/media/FcCAFmfakAAn_cw.jpg","POLYGON ((-117.071232 33.685766, -117.071232 33.772991, -116.908609 33.772991, -116.908609 33.685766, -117.071232 33.685766))",cali_fire
2673,2674,1333866284849770498,2020-12-01 20:11:19+00:00,@ThamesValleyPL any chance of a retweet if you can.  We are behind atm All votes gratefully received. @Rowe1989 @WoodleyUtdFC @richingsparkfc1 @AylesburyUtdFC @Binfieldfc @datcheteye @Willen_FC @GirthmanReece @hambledenfc @MerkettKelly @kyemerkett @TonyIncenzo @andrewclemens78,en,na,na,"POLYGON ((-0.594251 51.477285, -0.594251 51.500244, -0.562783 51.500244, -0.562783 51.477285, -0.594251 51.477285))",random
2674,2675,1335136550473129986,2020-12-05 08:18:53+00:00,@changingworship Yeah. I have to do that tomorrow!,en,na,na,"POLYGON ((-0.444459 51.632236, -0.444459 51.703921, -0.340092 51.703921, -0.340092 51.632236, -0.444459 51.632236))",random
2675,2676,1322947048891711494,2020-11-01 17:02:10+00:00,Some autumn colours from last week to brighten brighten an otherwise shitty weekend. #autumn #autumncolors @ Ashridge Estate NT https://t.co/9npgRhR9zd,en,na,na,POINT (-0.59355833 51.80771076),random
2676,2677,1333666216410484737,2020-12-01 06:56:18+00:00,Fuck me it’s cold,en,na,na,"POLYGON ((-0.514092 51.72224, -0.514092 51.782319, -0.421047 51.782319, -0.421047 51.72224, -0.514092 51.72224))",random
2677,2678,1511365807195889671,2022-04-05 15:31:02,"N305FD, an AgustaWestland 139, call sign FIRE5 is circling over West Hills, Los Angeles at 1375 feet, speed 116 MPH, squawking 1200, 0.6 miles from Eucalyptus https://t.co/yfv6LhNUP6 https://t.co/oSHTt3gfKe",en,"Los Angeles, CA","http://pbs.twimg.com/media/FPlzL-6UYAMLxm1.png,http://pbs.twimg.com/media/FPlzMPxVIAMGFQg.jpg",POINT (-118.64866528 34.22684667),cali_fire
2678,2679,1302317288935305217,2020-09-05 18:46:52+00:00,"@LucyGriff76 Empty boxes in the cupboards?  Fear of cling film?  One slice of ham left in the packet?  Not just teens, mine are in their 20’s and it’s still happening 😞",en,na,na,"POLYGON ((-0.110331 51.261343, -0.110331 51.322055, -0.037575 51.322055, -0.037575 51.261343, -0.110331 51.261343))",random
2679,2680,1333788259260895232,2020-12-01 15:01:16+00:00,I'm at Lesna Chata in London https://t.co/qjA2AH60Mi,en,na,na,POINT (-0.02609722 51.58349228),random
2680,2681,1322692512801316864,2020-11-01 00:10:44+00:00,"Trying to prayerfully consider how to encourage the saints on earth to follow the saints in glory tomorrow.

St Bruno pray for us as we disperse as church into our homes once more.",en,na,na,"POLYGON ((-0.507459 51.618252, -0.507459 51.662989, -0.445981 51.662989, -0.445981 51.618252, -0.507459 51.618252))",random
2681,2682,1356216073964687360,2021-02-01 12:21:23+00:00,Cobalt blue anyone ?,en,na,na,"POLYGON ((-0.170246 51.564585, -0.170246 51.611218, -0.034078 51.611218, -0.034078 51.564585, -0.170246 51.564585))",random
2682,2683,1323001976788013062,2020-11-01 20:40:26+00:00,We will lose this game,en,na,na,"POLYGON ((-0.660061 51.490484, -0.660061 51.538905, -0.525138 51.538905, -0.525138 51.490484, -0.660061 51.490484))",random
2683,2684,1333566627913363458,2020-12-01 00:20:35+00:00,@WHUAaron Coyi,en,na,na,"POLYGON ((0.401082 51.476574, 0.401082 51.493767, 0.426463 51.493767, 0.426463 51.476574, 0.401082 51.476574))",random
2684,2685,1324768779239383040,2020-11-06 17:41:04+00:00,@apiculturalLdn @Nomura @cityoflondon @WildLondon @LondonBirdClub @urbanbirder @iGiGL @CoLCityGdns @greenroofsuk @LNHSoc Woah!!,en,na,na,"POLYGON ((-0.444362 51.811993, -0.427353 51.811993, -0.427353 51.824289, -0.444362 51.824289, -0.444362 51.811993))",random
2685,2686,1302257571617738753,2020-09-05 14:49:34+00:00,Delighted to be featured in the @telegraphstella @Telegraph today thank you @Jess icadoyle77 https://t.co/IpljJ9bDbh,en,na,na,"POLYGON ((0.025393 51.613051, 0.025393 51.66874, 0.096849 51.66874, 0.096849 51.613051, 0.025393 51.613051))",random
2686,2687,1322988892769964032,2020-11-01 19:48:26+00:00,And people complain that our judges are too political 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,en,na,na,"POLYGON ((-0.037753 51.231573, -0.037753 51.26697, 0.017121 51.26697, 0.017121 51.231573, -0.037753 51.231573))",random
2687,2688,1575880578003398657,2022-09-30 16:09:42,Padres fought hard but that team up north has too much firepower… Magic number is 3 now #timetoshine #LFGSD,en,"San Diego, CA",,"POLYGON ((-117.282538 32.53962, -117.282538 33.080404, -116.92744 33.080404, -116.92744 32.53962, -117.282538 32.53962))",cali_fire
2688,2689,1323015519952392198,2020-11-01 21:34:15+00:00,"@WOWpetition Not true, bcse hospitals a have a massive drop in patients with flu and Pnumonia. Also, very low selective operations, no clinics.",en,na,na,"POLYGON ((-0.632939 51.283513, -0.632939 51.349531, -0.464732 51.349531, -0.464732 51.283513, -0.632939 51.283513))",random
2689,2690,1520573800735072256,2022-05-01 01:20:19,"Excellent home movie footage from the Potrero Hill Archives showing the aftermath of the fire, damage to streets, and repair work.",en,"San Francisco, CA",,"POLYGON ((-122.514926 37.708075, -122.514926 37.833238, -122.357031 37.833238, -122.357031 37.708075, -122.514926 37.708075))",cali_fire
2690,2691,1305967093104353280,2020-09-15 20:29:53+00:00,Just posted a photo @ Lee Jessey Personal Training https://t.co/9P3DtTT3kW,en,na,na,POINT (0.07468 51.76445),random
2691,2692,1560299414136262660,2022-08-18 16:15:43,Car fire. ALL LANES blocked. in #Pasadena on 210 (I-210 Foothill Fwy I) WB between Sierra Madre /San Gabriel Blvd and Sierra Madre Blvd/Altadena Dr #LAtraffic https://t.co/e2e6MWkOvI,en,"Pasadena, CA",,POINT (-118.0896 34.15105),cali_fire
2692,2693,1322697569588432896,2020-11-01 00:30:49+00:00,I got @Eb_luwa to watch 'This Is Us' and she's having a breakdown 😂😂😂😂😂😂😂😂😂😂,en,na,na,"POLYGON ((-0.100615 51.681067, -0.100615 51.755575, -0.010847 51.755575, -0.010847 51.681067, -0.100615 51.681067))",random
2693,2694,1322989397898387462,2020-11-01 19:50:27+00:00,"Yes Bill, you have won a speedboat.
#StrictlyComeDancing https://t.co/A2OoLyzJkA",en,na,na,"POLYGON ((-0.37647 51.219643, -0.37647 51.228989, -0.354866 51.228989, -0.354866 51.219643, -0.37647 51.219643))",random
2694,2695,1323315621342420995,2020-11-02 17:26:44+00:00,Great News #Hertfordshire #Horticulture,en,na,na,"POLYGON ((0.374358 51.590543, 0.374358 51.648688, 0.447683 51.648688, 0.447683 51.590543, 0.374358 51.590543))",random
2695,2696,1512962544532566016,2022-04-10 01:15:54,"📰
🔵 Sac Metro Fire: Several animals found dead during barn fire in Sacramento County
https://t.co/Rxk2CuUZtr

🔵 Shooting under investigation in Rancho Cordova
https://t.co/iNzlRs7KJ0

——
3/3",en,"Stockton, CA",,"POLYGON ((-121.416872 37.883347, -121.416872 38.078305, -121.183979 38.078305, -121.183979 37.883347, -121.416872 37.883347))",cali_fire
2696,2697,1573997139088351232,2022-09-25 11:25:36,"Harbor City | Structure Fire reported at W L St / Figueroa Pl

https://t.co/G9RVaXjUC8
via @LAIT911",en,"Los Angeles, CA",,POINT (-118.2821 33.787025),cali_fire
2697,2698,1323311034380242944,2020-11-02 17:08:31+00:00,#keepgymsopen #teamljpt #share @ Lee Jessey Personal Training https://t.co/B14c3ZH21k,en,na,na,POINT (0.07468 51.76445),random
2698,2699,1322972479913164801,2020-11-01 18:43:13+00:00,"Daughter to her friends as she went to get a drink and snack.....

...""I'll be back before you can say antidisestablishmentarianism"" https://t.co/UgGgKw37Bm",en,na,na,"POLYGON ((-0.594251 51.477285, -0.594251 51.500244, -0.562783 51.500244, -0.562783 51.477285, -0.594251 51.477285))",random
2699,2700,1333775194444492813,2020-12-01 14:09:21+00:00,@greashh Well https://t.co/2shIIHx0UD,en,na,na,"POLYGON ((-0.15191 51.410792, -0.15191 51.509887, -0.078902 51.509887, -0.078902 51.410792, -0.15191 51.410792))",random
2700,2701,1535755957510152192,2022-06-11 22:48:47,"Thank you @oaklandpoliceca, Ceasefire Chair Pastor Billy Dixon @atwmpastor & all the volunteers for holding the Gun Buy Back today. Last week I submitted a Resolution directing the City Admin to apply for grant funds from the state to get guns off our streets. https://t.co/ppVfcaEWue",en,"Oakland, CA","http://pbs.twimg.com/media/FVAZ0taUUAA1XzE.jpg,http://pbs.twimg.com/media/FVAZ0tbUUAAU_wq.jpg","POLYGON ((-122.34266 37.699279, -122.34266 37.884709, -122.114711 37.884709, -122.114711 37.699279, -122.34266 37.699279))",cali_fire
2701,2702,1323386876179451904,2020-11-02 22:09:53+00:00,Women in baggy fits 👏🏽,en,na,na,"POLYGON ((-0.25981 51.728695, -0.25981 51.779423, -0.201667 51.779423, -0.201667 51.728695, -0.25981 51.728695))",random
2702,2703,1333741420721672193,2020-12-01 11:55:09+00:00,@notinthedoghou  let’s be honest if you had a decent customer service team you would not have all the complaints ! No reply to my countless messages 🤬,en,na,na,"POLYGON ((-0.368615 51.729772, -0.368615 51.775108, -0.272269 51.775108, -0.272269 51.729772, -0.368615 51.729772))",random
2703,2704,1323330369052155905,2020-11-02 18:25:20+00:00,@Bizzle301987 Just ignored that Bobby scored yeah? Hater! 🤣🤣,en,na,na,"POLYGON ((-0.523333 51.378382, -0.523333 51.460781, -0.381669 51.460781, -0.381669 51.378382, -0.523333 51.378382))",random
2704,2705,1549200848386813952,2022-07-19 01:13:59,"Fast-moving brush fire forces evacuations in Mariposa County
https://t.co/cFQC7dhJCj",en,"Cerritos, CA",,"POLYGON ((-118.108568 33.84596, -118.108568 33.887971, -118.02881 33.887971, -118.02881 33.84596, -118.108568 33.84596))",cali_fire
2705,2706,1323016662216560644,2020-11-01 21:38:47+00:00,@yettinim Caption sent me but soft af for a happy Caleb.,en,na,na,"POLYGON ((-0.523333 51.378382, -0.523333 51.460781, -0.381669 51.460781, -0.381669 51.378382, -0.523333 51.378382))",random
2706,2707,1333712251417669632,2020-12-01 09:59:14+00:00,@BustaWatts @kjsangers06 Exactly! They must coach that at Villa!! The dive by Grealish from not even a challenge from Fornals is so laughable,en,na,na,"POLYGON ((0.150383 51.414106, 0.150383 51.466343, 0.262875 51.466343, 0.262875 51.414106, 0.150383 51.414106))",random
2707,2708,1301165337724022785,2020-09-02 14:29:25+00:00,@BACP are you able to respond to my email I sent 2 days ago I wonder ? Saw your phones were down but is email also affected? Thanks so much for any kind reply 😊,en,na,na,"POLYGON ((0.31459 51.390893, 0.31459 51.405429, 0.338812 51.405429, 0.338812 51.390893, 0.31459 51.390893))",random
2708,2709,1573917806373896192,2022-09-25 06:10:21,"Don’t patronize smoky. #onePiece 
Cause this is totally not preventing wildfires.",en,Rattlesnake Bar Folsom Lake,,"POLYGON ((-121.096018 38.818884, -121.096018 38.818884, -121.096018 38.818884, -121.096018 38.818884, -121.096018 38.818884))",cali_fire
2709,2710,1530281164132347904,2022-05-27 20:13:55,At the news conference today said officers didn’t enter classroom even hearing gunfire and kids still alive were calling 911 begging for help. The cops waited they said for Janitor to bring the key? But the window to the door was shot out? They could have breached.,en,"Los Angeles, CA",,"POLYGON ((-118.668404 33.704538, -118.668404 34.337041, -118.155409 34.337041, -118.155409 33.704538, -118.668404 33.704538))",cali_fire
2710,2711,1311590203845480448,2020-10-01 08:54:07+00:00,"@afneil
Add Corbyn, Boris's dad Stanley to the Cummings legacy and no wonder public losing faith in the Govt, its Cobid strategy rules. Us and Them will only add to confusion and refusal . You couldn't make it up. Beyond satire.",en,na,na,"POLYGON ((-0.368615 51.729772, -0.368615 51.775108, -0.272269 51.775108, -0.272269 51.729772, -0.368615 51.729772))",random
2711,2712,1333708128374894592,2020-12-01 09:42:51+00:00,@LizziejackLiz Time passes ... Callum is 30 in January,en,na,na,"POLYGON ((-0.481469 51.339482, -0.481469 51.412008, -0.342575 51.412008, -0.342575 51.339482, -0.481469 51.339482))",random
2712,2713,1551607969501958144,2022-07-25 16:39:02,Air quality advisory issued as smoke from Oak Fire near Yosemite forecast to reach Bay Area #OakFire  https://t.co/07oNMT9rRZ via @abc7newsbayarea,en,"Atascadero, CA",,"POLYGON ((-120.726857 35.437843, -120.726857 35.534478, -120.618411 35.534478, -120.618411 35.437843, -120.726857 35.437843))",cali_fire
2713,2714,1532134626470244354,2022-06-01 22:58:55,"Active shooter at Tulsa Oklahoma hospital. Several people hit by gunfire, their condition is unknown. The suspect has been shot. This story is developing.",en,"Los Angeles, CA",,"POLYGON ((-118.668404 33.704538, -118.668404 34.337041, -118.155409 34.337041, -118.155409 33.704538, -118.668404 33.704538))",cali_fire
2714,2715,1517963517004943360,2022-04-23 20:27:59,"Mint Moon Magazine by Wish Fire
Lavender Mint
-.-
yesterday i
forged a path
in a cup of water
made from a million
tiny purple flowers
Today i am violet powders
My blood is timing
& my heart is
a tornado
of perfumes",en,"Laguna, CA",,"POLYGON ((-121.488236 38.379179, -121.488236 38.441677, -121.390531 38.441677, -121.390531 38.379179, -121.488236 38.379179))",cali_fire
2715,2716,1323264599467134976,2020-11-02 14:04:00+00:00,"Tomorrow is the day! Register to attend our Virtual Open Day, where we have pupil panels, Gabby & Olatunde will show you around the school and more! Register to attend at https://t.co/vyiHhFaPEl See you tomorrow 😊 https://t.co/wPvEUdT87b",en,na,na,"POLYGON ((-0.047287 51.775167, -0.047287 51.79041, -0.02336 51.79041, -0.02336 51.775167, -0.047287 51.775167))",random
2716,2717,1517201268388896768,2022-04-21 17:59:05,"#CalystegiaMacrostegia / #IslandMorningGlory vine climbing a #SalviaApiana / #WhiteSage stem in front of a nice patch of #PhaceliaParryi. 
#valleyfire2020 #firefollowers #californianativeplants #wildfirestowildflowers https://t.co/nBhkyM0cpa",en,"Alpine, CA",,POINT (-116.77056 32.83444),cali_fire
2717,2718,1323011777454612493,2020-11-01 21:19:22+00:00,@andyroodaddyo I had plenty of tweets and know plenty of teachers saying the same.....children do not know how to social distance 🤣,en,na,na,"POLYGON ((-0.053106 51.799445, -0.053106 51.823834, -0.010944 51.823834, -0.010944 51.799445, -0.053106 51.799445))",random
2718,2719,1356144513652305922,2021-02-01 07:37:02+00:00,Awesome... hope u have a great week !🌈🪐,en,na,na,"POLYGON ((-0.216758 51.684348, -0.216758 51.713425, -0.162978 51.713425, -0.162978 51.684348, -0.216758 51.684348))",random
